Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,MathScore,ReadingScore,WritingScore,MathPass
346,0,4,4,1,1,0.14801223485955137,0.6390026653643399,0.4920229811789603,0
347,1,2,3,1,0,1.9236503831868985,1.3206040254363567,1.4719306954956097,1
348,0,2,0,1,1,1.331771000411116,2.070365521515575,1.6679122383589395,1
349,1,1,0,0,1,-0.9699821548280376,-1.678441958880517,-1.598446809363225,0
350,1,4,4,1,1,0.8714203693632854,0.09372157730672656,-0.22657600931991584,1
351,1,3,2,1,0,-0.9042177789640617,-1.678441958880517,-0.8798478188643487,0
352,1,3,0,1,1,-0.9699821548280376,-2.1555629109309287,-1.9904098950898848,0
353,0,2,2,0,1,-1.1015109065559892,-0.45155951075088685,-0.5532119140921323,0
354,1,2,2,0,1,0.47683411417943045,0.4345222573427349,-0.16124882836547255,1
355,0,3,5,1,1,-0.6411602755081585,-0.17891896672208013,-0.16124882836547255,0
356,0,3,3,0,1,0.5425984900434063,0.7753229373787432,0.6880045240422902,1
357,1,3,0,1,1,-0.44386714791623105,-1.2013210068301052,-1.2718109045910084,0
358,0,3,2,0,1,-0.44386714791623105,0.025561441299524888,-0.22657600931991584,0
359,0,3,3,0,1,0.8714203693632854,0.7753229373787432,1.27594915263228,1
360,1,3,2,1,1,0.08224785899557555,-0.8605203267940968,-0.5532119140921323,0
361,1,2,5,1,1,-2.745620303155385,-2.905324407010147,-3.427607876087637,0
362,1,1,1,1,0,1.5290641280030437,1.3206040254363567,1.7332394193133829,1
363,0,2,4,1,1,0.2137766107235272,1.3206040254363567,1.341276333586723,1
364,0,2,0,0,1,-1.4960971617398442,-1.678441958880517,-1.859755533180998,0
365,1,2,0,1,0,1.2002422486831645,0.7753229373787432,0.6880045240422902,1
366,1,2,2,0,1,0.3453053624514788,-0.17891896672208013,-0.487884733137689,1
367,1,2,2,0,0,-0.11504526859635192,-0.2470791027292818,0.10005989545230061,0
368,0,1,0,0,1,-1.4960971617398442,-0.31523923873648346,-0.8145206379099055,0
369,1,2,4,1,1,1.2002422486831645,1.3206040254363567,1.0146404288145066,1
370,1,3,1,0,0,-0.838453403100086,-0.7242000547796935,-0.6838662760010189,0
371,1,2,1,1,1,0.8056559934993096,0.36636212133553325,0.42669580022451703,1
372,1,3,1,1,1,-0.24657402032430356,-1.5421216868661136,-1.0105021807732353,0
373,0,2,4,0,1,-1.2988040341479168,-0.9286804628012986,-0.6185390950465756,0
374,0,3,5,1,1,-1.0357465306920135,-0.7242000547796935,-0.487884733137689,0
375,1,1,4,1,1,-1.167275282419965,-2.7690041349957437,-2.121064256998771,0
376,0,4,4,1,1,-0.5753958996441827,-0.6560399187724919,-0.7491934569554621,0
377,1,2,5,1,0,0.9371847452272613,0.2982019853283316,0.5573501621334036,1
378,0,3,4,1,1,0.01648348313159972,-0.5197196467580885,-0.030594466456585978,0
379,1,2,4,0,1,0.279540986587503,0.4345222573427349,0.2307142573611872,1
380,0,1,1,1,0,0.3453053624514788,0.7071628013715416,0.5573501621334036,1
381,0,4,1,1,1,0.4110697383154546,0.7071628013715416,0.8186588859511768,1
382,0,3,1,0,1,-0.37810277205225523,0.4345222573427349,0.36136861927007374,0
383,0,1,4,1,1,0.5425984900434063,1.04796348140755,1.0146404288145066,1
384,0,1,2,1,0,0.2137766107235272,0.7753229373787432,1.0146404288145066,1
385,0,1,4,0,1,-0.7069246513721343,0.16188171331392823,-0.030594466456585978,0
386,1,4,5,0,1,0.7398916176353337,-0.31523923873648346,0.034732714497857316,1
387,0,2,3,0,1,-1.4303327858758683,-0.7242000547796935,-0.6185390950465756,0
388,1,2,0,1,1,-1.1015109065559892,-1.2013210068301052,-1.5331196284087816,0
389,1,0,0,1,1,1.0687134969552128,0.5026823933499366,0.16538707640674388,1
390,1,2,2,1,0,0.7398916176353337,0.2982019853283316,0.6880045240422902,1
391,1,1,0,1,1,1.1344778728191887,0.16188171331392823,0.36136861927007374,1
392,1,4,0,0,1,0.8714203693632854,0.843483073385945,0.622677343087847,1
393,0,3,0,0,1,-0.9042177789640617,-0.5878797827652902,-0.16124882836547255,0
394,0,0,4,1,1,-1.3645684100118924,-0.9968405988085002,-1.0105021807732353,0
395,0,2,5,1,1,0.4110697383154546,0.16188171331392823,0.29604143831563046,1
396,1,0,0,1,1,-0.6411602755081585,-1.473961550858912,-0.945174999818792,0
397,0,1,2,0,1,-2.0879765445156266,-0.9968405988085002,-1.4677924474543385,0
398,1,3,1,0,0,1.0687134969552128,0.4345222573427349,1.07996760976895,1
399,1,3,5,0,1,-2.2195052962435784,-2.6326838629813403,-2.8396632474976475,0
400,1,4,5,1,1,0.9371847452272613,0.2982019853283316,-0.22657600931991584,1
401,0,1,2,0,1,-0.5096315237802068,0.5708425293571383,0.10005989545230061,0
402,0,4,4,0,0,0.279540986587503,1.1161236174147517,0.622677343087847,1
403,0,3,1,0,1,-0.7069246513721343,0.025561441299524888,-0.16124882836547255,0
404,0,2,3,1,1,0.8714203693632854,1.1161236174147517,1.0146404288145066,1
405,0,4,0,0,1,0.279540986587503,0.6390026653643399,0.7533317049967335,1
406,0,2,5,1,1,-0.18080964446032774,0.36636212133553325,-0.09592164741102926,0
407,0,2,5,1,0,0.2137766107235272,0.23004184932112992,0.5573501621334036,1
408,0,3,0,0,0,-1.4303327858758683,-0.5197196467580885,-0.4225575521832457,0
409,0,1,5,0,0,-1.2988040341479168,-0.8605203267940968,-0.5532119140921323,0
410,1,4,2,0,1,0.9371847452272613,0.5708425293571383,-0.030594466456585978,1
411,0,0,4,1,1,0.08224785899557555,0.9798033454003483,1.0146404288145066,0
412,1,1,0,1,1,-0.7726890272361101,-1.4058014148517102,-1.6637739903176683,0
413,1,3,2,1,1,1.0029491210912371,0.5708425293571383,0.10005989545230061,1
414,1,0,2,1,1,-0.5753958996441827,-0.11075883071487846,-0.487884733137689,0
415,1,0,2,1,1,0.9371847452272613,0.09372157730672656,0.29604143831563046,1
416,1,4,0,0,0,0.2137766107235272,-0.31523923873648346,-0.3572303712288024,1
418,1,1,2,1,1,-0.11504526859635192,-0.9286804628012986,-0.8798478188643487,0
419,1,3,0,0,0,0.279540986587503,-0.17891896672208013,-0.09592164741102926,1
420,0,2,4,1,0,1.397535376275092,2.070365521515575,2.059875324085599,1
421,0,2,5,1,0,0.8056559934993096,1.4569242974507601,1.6025850574044962,1
422,1,1,3,1,0,0.8056559934993096,0.9798033454003483,1.07996760976895,1
423,1,2,0,1,1,-0.838453403100086,-1.5421216868661136,-1.4024652664998951,0
424,1,2,2,1,1,-0.44386714791623105,-1.473961550858912,-1.3371380855454518,0
425,1,1,4,1,1,0.01648348313159972,-0.9968405988085002,-1.4677924474543385,0
426,1,1,1,1,1,0.47683411417943045,0.4345222573427349,0.4920229811789603,1
427,1,4,5,1,0,0.8056559934993096,0.9116432093931467,0.622677343087847,1
428,0,3,2,1,1,1.0687134969552128,1.3206040254363567,1.0146404288145066,1
429,0,3,0,1,0,1.0687134969552128,1.7295648414795668,2.059875324085599,1
430,1,3,0,0,1,-1.1015109065559892,-1.5421216868661136,-1.2064837236365653,0
431,1,4,0,1,1,-1.2988040341479168,-2.4282034549597356,-2.447700161770988,0
432,1,3,0,1,1,1.2660066245471404,0.2982019853283316,0.6880045240422902,1
433,0,3,3,1,0,0.08224785899557555,0.36636212133553325,0.5573501621334036,0
434,0,2,0,1,0,0.6083628659073821,1.252443889429155,1.0146404288145066,1
435,0,3,3,1,1,0.8056559934993096,0.7753229373787432,1.1452947907233932,1
436,0,2,2,0,1,-0.24657402032430356,0.09372157730672656,-0.2919031902743591,0
437,1,2,5,1,1,-0.37810277205225523,-0.8605203267940968,-1.3371380855454518,0
438,0,2,3,1,1,1.397535376275092,1.5250844334579616,1.6679122383589395,1
439,1,4,2,1,0,1.1344778728191887,0.7071628013715416,0.6880045240422902,1
440,1,2,3,1,0,0.14801223485955137,0.5026823933499366,0.5573501621334036,0
441,0,3,2,1,1,1.1344778728191887,0.9116432093931467,1.341276333586723,1
442,0,3,3,1,1,1.0687134969552128,1.3887641614435584,1.4066035145411664,1
443,1,4,5,1,1,1.5948285038670194,0.6390026653643399,0.2307142573611872,1
444,1,4,4,1,1,1.5948285038670194,0.36636212133553325,0.622677343087847,1
445,0,3,3,1,1,1.6605928797309952,2.0022053855083732,1.9292209621767127,1
446,0,3,5,1,1,-0.18080964446032774,-0.2470791027292818,-0.2919031902743591,0
448,0,0,2,0,0,-0.9699821548280376,-0.38339937474368513,-0.16124882836547255,0
449,0,2,5,1,0,0.674127241771358,1.4569242974507601,1.7985666002678262,1
450,0,2,4,0,0,-0.37810277205225523,0.09372157730672656,0.36136861927007374,0
451,1,2,5,0,0,0.3453053624514788,-0.31523923873648346,-0.030594466456585978,1
452,0,2,4,1,1,0.3453053624514788,1.4569242974507601,1.4719306954956097,1
453,0,0,2,1,0,0.9371847452272613,0.2982019853283316,1.07996760976895,1
454,0,1,1,0,0,-1.4303327858758683,-0.7923601907868952,-0.6185390950465756,0
455,0,2,5,1,1,-1.4303327858758683,-0.9968405988085002,-0.8145206379099055,0
456,0,2,4,1,0,0.47683411417943045,1.3206040254363567,1.2106219716778366,1
457,1,4,5,1,1,0.4110697383154546,-0.17891896672208013,-0.487884733137689,1
458,0,3,3,0,1,-0.37810277205225523,0.23004184932112992,0.7533317049967335,0
459,1,1,3,0,1,0.674127241771358,-0.2470791027292818,-0.16124882836547255,1
460,1,4,2,1,1,1.2002422486831645,0.23004184932112992,0.10005989545230061,1
461,0,4,4,1,1,0.6083628659073821,0.7753229373787432,0.42669580022451703,1
462,1,3,0,1,1,0.47683411417943045,0.025561441299524888,0.29604143831563046,1
463,1,2,4,0,0,-1.6933902893317716,-1.269481142837307,-1.3371380855454518,0
464,1,3,0,1,1,0.08224785899557555,-0.2470791027292818,-0.2919031902743591,0
465,0,3,4,0,0,0.5425984900434063,1.4569242974507601,1.6025850574044962,1
466,1,3,0,1,1,0.01648348313159972,-0.38339937474368513,-0.030594466456585978,0
467,1,2,2,1,1,0.08224785899557555,-1.1331608708229035,-0.945174999818792,0
468,0,1,2,1,1,-1.4303327858758683,-1.473961550858912,-1.598446809363225,0
469,0,1,2,0,1,-1.9564477927876749,-1.5421216868661136,-1.598446809363225,0
470,0,0,0,1,1,0.2137766107235272,0.5026823933499366,0.16538707640674388,1
471,0,0,5,1,0,-0.5096315237802068,-0.042598694707676785,0.16538707640674388,0
472,1,3,1,1,0,2.186707886642802,1.1161236174147517,1.8638937812222693,1
473,1,1,2,1,0,1.792121631458947,1.5250844334579616,1.341276333586723,1
474,1,4,2,1,0,-1.167275282419965,-1.5421216868661136,-1.5331196284087816,0
475,0,2,0,1,0,-1.1015109065559892,-0.5878797827652902,-0.4225575521832457,0
476,1,3,2,1,1,-0.3123383961882794,-0.9968405988085002,-0.7491934569554621,0
477,1,3,1,1,0,1.9894147590508744,1.5932445694651634,1.9292209621767127,1
478,0,3,2,1,1,-0.5096315237802068,-0.45155951075088685,-0.22657600931991584,0
479,0,2,2,1,1,0.3453053624514788,0.6390026653643399,0.7533317049967335,1
480,0,1,5,0,0,-1.2988040341479168,-0.9286804628012986,-0.4225575521832457,0
481,1,2,0,1,1,0.5425984900434063,0.7071628013715416,0.4920229811789603,1
482,1,3,4,1,1,1.397535376275092,0.2982019853283316,0.5573501621334036,1
483,0,4,1,1,1,-0.18080964446032774,-0.042598694707676785,-0.22657600931991584,0
484,0,1,0,1,1,-1.0357465306920135,-0.7923601907868952,-0.8145206379099055,0
485,0,2,4,1,1,-0.3123383961882794,-0.5197196467580885,-0.487884733137689,0
486,1,2,2,1,1,0.279540986587503,-0.5197196467580885,-0.8145206379099055,1
487,0,3,5,1,0,-1.6276259134677957,-1.6102818228733153,-1.3371380855454518,0
488,1,1,4,1,1,0.14801223485955137,-0.38339937474368513,-0.5532119140921323,0
489,1,0,4,1,1,-0.11504526859635192,-0.5197196467580885,-0.8798478188643487,0
490,0,0,0,0,1,-1.56186153760382,-1.1331608708229035,-1.3371380855454518,0
491,0,2,2,1,0,-0.44386714791623105,-0.7242000547796935,-0.3572303712288024,0
492,0,1,0,0,1,-0.11504526859635192,0.5026823933499366,0.4920229811789603,0
493,1,1,1,1,0,1.4632997521390678,1.1842837534219532,1.07996760976895,1
494,0,0,5,1,1,-0.7069246513721343,-0.7923601907868952,-0.487884733137689,0
495,0,3,4,1,1,0.674127241771358,1.7295648414795668,1.7332394193133829,1
496,0,2,0,1,0,-0.0492808927323761,-0.2470791027292818,-0.09592164741102926,0
497,1,3,0,0,0,-0.3123383961882794,0.09372157730672656,0.10005989545230061,0
498,1,0,3,0,1,-1.6276259134677957,-2.291883182945332,-1.9250827141354414,0
499,0,2,5,1,0,0.279540986587503,0.9798033454003483,1.1452947907233932,1
500,1,1,4,1,0,-0.37810277205225523,-1.1331608708229035,-1.2064837236365653,0
501,0,3,5,1,1,1.0687134969552128,0.9798033454003483,1.4066035145411664,1
502,0,2,4,1,1,-0.9042177789640617,-0.38339937474368513,-0.16124882836547255,0
503,0,3,1,0,1,-0.18080964446032774,-0.5197196467580885,-0.030594466456585978,0
504,1,2,0,0,1,-1.167275282419965,-1.882922366902122,-2.055737076044328,0
505,0,2,4,1,1,0.674127241771358,1.5932445694651634,1.4719306954956097,1
506,1,4,0,1,0,1.2002422486831645,0.09372157730672656,0.10005989545230061,1
507,0,1,4,0,1,-1.3645684100118924,-0.5878797827652902,-1.2064837236365653,0
508,0,3,4,0,1,-1.4303327858758683,-1.269481142837307,-1.2064837236365653,0
509,0,3,5,1,0,-0.18080964446032774,0.5026823933499366,0.622677343087847,0
510,0,3,0,1,0,0.674127241771358,1.1161236174147517,1.537257876450053,1
511,1,0,4,1,0,-0.0492808927323761,-0.9968405988085002,-0.8145206379099055,0
512,1,2,0,0,1,-0.5753958996441827,-1.4058014148517102,-1.0758293617276786,0
513,1,0,0,1,1,0.8714203693632854,0.2982019853283316,0.10005989545230061,1
514,1,2,4,1,1,-0.3123383961882794,-0.7923601907868952,-1.0758293617276786,0
515,0,3,3,0,1,-1.56186153760382,-0.6560399187724919,-0.3572303712288024,0
516,1,2,5,0,1,0.3453053624514788,0.5708425293571383,0.16538707640674388,1
517,1,3,1,1,0,0.4110697383154546,-0.042598694707676785,0.42669580022451703,1
518,0,0,5,0,1,-0.7069246513721343,0.4345222573427349,-0.2919031902743591,0
519,1,2,2,1,1,0.674127241771358,1.4569242974507601,0.8186588859511768,1
520,0,2,0,1,1,-0.0492808927323761,0.9116432093931467,0.6880045240422902,0
521,1,3,5,1,1,0.6083628659073821,0.9116432093931467,0.42669580022451703,1
522,0,1,2,1,1,-0.7069246513721343,0.7071628013715416,0.5573501621334036,0
523,0,2,0,0,1,-3.2059709342032154,-1.7466020948877186,-2.055737076044328,0
524,0,1,3,0,1,-0.3123383961882794,-0.38339937474368513,0.42669580022451703,0
525,1,3,5,1,0,-0.24657402032430356,-0.8605203267940968,-0.6838662760010189,0
526,0,1,4,0,1,-0.6411602755081585,0.9116432093931467,0.4920229811789603,0
527,0,1,0,1,1,-0.11504526859635192,0.4345222573427349,0.4920229811789603,0
528,1,1,0,1,1,0.01648348313159972,-0.6560399187724919,-0.8145206379099055,0
529,0,1,4,0,0,-2.8113846790193606,-1.1331608708229035,-1.5331196284087816,0
530,1,1,2,1,1,0.9371847452272613,0.23004184932112992,0.034732714497857316,1
531,0,2,2,0,1,0.2137766107235272,0.5026823933499366,0.16538707640674388,1
532,0,1,0,1,0,0.279540986587503,0.5026823933499366,0.6880045240422902,1
533,1,3,2,0,1,-0.838453403100086,-0.9286804628012986,-1.3371380855454518,0
534,0,4,2,0,1,-0.5753958996441827,-0.17891896672208013,-0.2919031902743591,0
535,1,2,1,1,0,1.0029491210912371,0.4345222573427349,0.6880045240422902,1
536,0,3,4,1,1,-2.4825627996994815,-2.087402774923727,-1.7291011712721116,0
537,0,3,1,1,0,0.47683411417943045,1.04796348140755,1.341276333586723,1
538,0,4,0,0,1,-0.6411602755081585,0.5026823933499366,-0.09592164741102926,0
539,1,2,2,0,1,-0.5096315237802068,-0.7923601907868952,-1.0105021807732353,0
540,1,1,0,0,1,-0.7726890272361101,-1.473961550858912,-1.4677924474543385,0
541,1,2,0,1,1,0.2137766107235272,-0.2470791027292818,-0.5532119140921323,1
542,1,1,1,0,1,-0.37810277205225523,-0.7242000547796935,-0.7491934569554621,0
543,0,3,2,0,0,-0.24657402032430356,0.5026823933499366,0.622677343087847,0
544,0,4,4,0,1,-0.838453403100086,-0.042598694707676785,-0.2919031902743591,0
545,1,1,2,0,0,-0.5753958996441827,-0.5197196467580885,-0.7491934569554621,0
546,0,3,4,1,1,0.2137766107235272,1.04796348140755,0.7533317049967335,1
547,0,3,2,1,1,-0.9699821548280376,0.2982019853283316,-0.16124882836547255,0
548,0,3,5,1,1,0.8056559934993096,0.843483073385945,1.0146404288145066,1
549,0,4,4,1,1,0.674127241771358,0.843483073385945,0.42669580022451703,1
550,1,4,1,1,0,2.120943510778826,1.9340452495011717,1.7985666002678262,1
551,0,2,4,1,0,0.47683411417943045,1.3887641614435584,1.4719306954956097,1
552,0,1,4,1,0,0.6083628659073821,1.9340452495011717,1.8638937812222693,1
553,0,3,1,1,1,-0.37810277205225523,-0.38339937474368513,0.034732714497857316,0
554,1,3,0,1,0,0.5425984900434063,-0.17891896672208013,-0.16124882836547255,1
555,1,2,5,0,0,-1.2988040341479168,-0.6560399187724919,-0.8798478188643487,0
556,0,2,4,0,0,-2.679855927291409,-1.4058014148517102,-1.7291011712721116,0
557,1,3,2,0,1,0.3453053624514788,0.025561441299524888,-0.030594466456585978,1
558,1,4,4,0,1,-0.5753958996441827,-0.9286804628012986,-0.8145206379099055,0
559,0,4,2,1,1,1.1344778728191887,0.843483073385945,0.16538707640674388,1
560,0,3,0,1,0,1.0029491210912371,1.5932445694651634,1.6025850574044962,1
561,0,3,0,0,1,1.0687134969552128,1.7977249774867683,1.4719306954956097,1
562,0,1,5,1,1,-1.233039658283941,-0.38339937474368513,-1.0105021807732353,0
563,1,2,4,0,1,-1.167275282419965,-1.678441958880517,-1.9904098950898848,0
564,1,3,0,0,1,-0.37810277205225523,-1.1331608708229035,-1.2718109045910084,0
565,0,2,1,0,1,0.8056559934993096,0.7071628013715416,1.07996760976895,1
566,1,4,4,0,0,0.14801223485955137,-0.2470791027292818,0.16538707640674388,0
567,1,4,1,0,0,0.8714203693632854,0.16188171331392823,0.4920229811789603,1
568,0,2,4,0,0,-1.233039658283941,-0.31523923873648346,0.034732714497857316,0
569,1,2,2,1,1,1.331771000411116,0.7753229373787432,0.29604143831563046,1
570,1,3,2,0,1,-0.5096315237802068,-0.45155951075088685,-0.5532119140921323,0
571,1,3,1,1,1,-0.24657402032430356,-0.2470791027292818,-0.22657600931991584,0
572,0,2,4,1,1,-1.2988040341479168,-0.7242000547796935,-1.0105021807732353,0
573,1,3,0,1,0,0.47683411417943045,-0.042598694707676785,0.622677343087847,1
574,0,4,2,1,0,2.120943510778826,2.0022053855083732,1.9292209621767127,1
575,0,4,5,1,0,0.5425984900434063,1.04796348140755,0.7533317049967335,1
576,1,3,4,1,0,1.0029491210912371,-0.042598694707676785,0.42669580022451703,1
577,1,3,5,1,1,-0.44386714791623105,-1.1331608708229035,-1.2718109045910084,0
578,0,4,2,1,0,-0.7069246513721343,-0.5878797827652902,-0.4225575521832457,0
579,0,2,5,1,0,0.47683411417943045,1.4569242974507601,1.7332394193133829,1
580,1,2,3,1,1,0.674127241771358,-0.042598694707676785,0.2307142573611872,1
581,1,2,4,0,1,-1.167275282419965,-1.6102818228733153,-1.7944283522265547,0
582,0,1,5,0,1,-0.5096315237802068,-0.17891896672208013,-0.4225575521832457,0
583,0,4,5,0,1,-0.11504526859635192,0.6390026653643399,0.16538707640674388,0
584,1,1,4,1,1,0.5425984900434063,0.23004184932112992,0.6880045240422902,1
585,1,3,5,1,1,-0.5753958996441827,-0.7242000547796935,-0.6838662760010189,0
586,1,0,0,1,1,-0.18080964446032774,-0.5197196467580885,-0.2919031902743591,0
587,0,4,5,1,1,-0.37810277205225523,-0.5197196467580885,-0.487884733137689,0
588,0,4,1,0,1,-0.9042177789640617,-0.11075883071487846,-0.09592164741102926,0
589,0,2,5,1,1,-0.9699821548280376,-0.38339937474368513,-1.0105021807732353,0
590,0,3,1,0,0,-1.0357465306920135,0.23004184932112992,0.36136861927007374,0
591,0,3,5,1,1,-1.2988040341479168,-0.45155951075088685,-0.487884733137689,0
592,1,1,0,1,0,-1.6933902893317716,-1.7466020948877186,-1.7291011712721116,0
593,1,1,5,1,0,-0.18080964446032774,0.025561441299524888,0.10005989545230061,0
594,0,3,5,1,0,0.9371847452272613,1.5250844334579616,1.7985666002678262,1
595,0,3,2,0,1,-1.167275282419965,-1.1331608708229035,-1.0105021807732353,0
596,1,4,5,1,0,2.186707886642802,2.070365521515575,1.7332394193133829,1
597,0,2,0,0,1,-0.5096315237802068,0.5026823933499366,0.8186588859511768,0
598,1,2,4,1,1,0.5425984900434063,0.6390026653643399,0.16538707640674388,1
599,0,1,5,1,1,1.5948285038670194,1.3206040254363567,0.9493132478600633,1
600,1,4,2,1,1,1.1344778728191887,-0.31523923873648346,0.10005989545230061,1
601,1,2,4,0,1,0.2137766107235272,-0.7923601907868952,-0.7491934569554621,1
602,1,4,0,1,0,0.4110697383154546,-0.17891896672208013,-0.7491934569554621,1
603,0,3,5,0,1,-1.1015109065559892,-1.2013210068301052,-1.0105021807732353,0
604,1,2,5,0,0,-0.11504526859635192,0.025561441299524888,-0.16124882836547255,0
605,1,2,4,1,0,0.5425984900434063,0.09372157730672656,-0.16124882836547255,1
606,0,4,1,1,1,0.9371847452272613,1.1842837534219532,1.27594915263228,1
607,1,1,0,1,1,-0.18080964446032774,-0.5197196467580885,-0.8798478188643487,0
608,1,0,2,1,1,-0.3123383961882794,-0.7242000547796935,-0.8798478188643487,0
609,0,2,0,1,1,-1.8249190410597234,-2.2237230469381304,-1.7291011712721116,0
610,1,2,1,0,0,1.5948285038670194,1.7977249774867683,1.537257876450053,1
611,1,2,5,1,1,-1.1015109065559892,-1.269481142837307,-1.4677924474543385,0
612,1,3,3,1,0,2.0551791349148503,2.070365521515575,2.059875324085599,1
613,1,1,4,1,1,-0.7726890272361101,-0.17891896672208013,-0.6185390950465756,0
614,0,1,2,1,1,-1.7591546651957475,-1.6102818228733153,-1.2718109045910084,0
615,1,1,1,0,0,0.08224785899557555,-0.042598694707676785,-0.09592164741102926,0
616,1,2,4,0,0,-0.5753958996441827,-0.5197196467580885,-0.09592164741102926,0
617,0,1,4,1,0,1.0687134969552128,1.5932445694651634,1.9292209621767127,1
618,0,3,4,1,1,0.4110697383154546,0.6390026653643399,0.8186588859511768,1
619,0,3,1,1,1,1.5290641280030437,1.661404705472365,1.994548143131156,1
620,1,4,4,1,1,1.5948285038670194,0.5708425293571383,0.42669580022451703,1
621,0,2,2,1,0,0.6083628659073821,1.3206040254363567,1.537257876450053,1
622,1,3,4,1,0,2.186707886642802,2.070365521515575,1.8638937812222693,1
623,0,3,5,1,1,0.279540986587503,0.7753229373787432,0.42669580022451703,1
624,0,2,2,0,1,-0.5753958996441827,0.7753229373787432,0.8839860669056201,0
625,0,2,0,1,1,-0.3123383961882794,-0.17891896672208013,-0.5532119140921323,0
626,1,2,4,0,1,-1.0357465306920135,-1.5421216868661136,-1.4677924474543385,0
627,0,0,1,1,1,-0.5096315237802068,-1.3376412788445087,-0.7491934569554621,0
628,0,3,1,1,1,-0.11504526859635192,-0.11075883071487846,-0.16124882836547255,0
629,0,2,4,0,0,-1.6933902893317716,-0.31523923873648346,-0.5532119140921323,0
630,0,3,5,1,0,1.0687134969552128,1.5250844334579616,1.2106219716778366,1
631,0,2,2,1,0,-0.18080964446032774,1.1161236174147517,1.2106219716778366,0
632,1,4,0,0,1,-0.11504526859635192,-0.8605203267940968,-0.6838662760010189,0
633,1,1,2,1,0,-0.7726890272361101,-1.678441958880517,-1.6637739903176683,0
634,0,3,2,1,1,0.3453053624514788,1.4569242974507601,1.2106219716778366,1
635,0,3,5,0,0,-0.11504526859635192,0.36636212133553325,0.8186588859511768,0
636,0,3,5,1,1,1.4632997521390678,1.5250844334579616,1.27594915263228,1
637,1,4,2,1,1,1.9894147590508744,0.7753229373787432,0.7533317049967335,1
638,0,2,5,0,1,-0.9042177789640617,0.5026823933499366,0.29604143831563046,0
639,0,3,1,0,1,-0.6411602755081585,-0.38339937474368513,-0.3572303712288024,0
641,0,4,4,1,0,-0.44386714791623105,-0.11075883071487846,0.29604143831563046,0
642,1,3,4,1,0,1.9236503831868985,1.252443889429155,1.0146404288145066,1
643,0,3,2,1,1,-0.838453403100086,0.025561441299524888,0.16538707640674388,0
644,0,0,1,1,1,-0.3123383961882794,-0.17891896672208013,0.034732714497857316,0
645,0,1,0,0,0,0.01648348313159972,0.23004184932112992,0.36136861927007374,0
646,0,4,4,0,0,-1.6276259134677957,-1.3376412788445087,-0.8798478188643487,0
647,0,4,2,1,0,0.5425984900434063,-0.31523923873648346,-0.030594466456585978,1
648,1,1,2,1,0,0.47683411417943045,-0.38339937474368513,-0.4225575521832457,1
649,1,3,4,1,0,0.08224785899557555,0.09372157730672656,0.2307142573611872,0
650,0,1,4,0,0,-0.7726890272361101,0.23004184932112992,0.4920229811789603,0
651,1,1,5,0,1,-1.6933902893317716,-1.6102818228733153,-1.9250827141354414,0
652,0,3,2,1,1,1.2002422486831645,0.9116432093931467,0.9493132478600633,1
653,1,3,1,1,1,0.3453053624514788,-0.7923601907868952,-0.09592164741102926,1
654,1,2,5,1,1,-0.3123383961882794,-0.7923601907868952,-0.945174999818792,0
655,1,2,0,0,1,-1.4303327858758683,-1.0650007348157018,-1.3371380855454518,0
656,1,0,4,1,1,0.7398916176353337,0.09372157730672656,0.034732714497857316,1
657,1,4,1,0,1,1.331771000411116,0.9798033454003483,0.9493132478600633,1
658,0,2,2,1,1,-0.44386714791623105,0.16188171331392823,-0.09592164741102926,0
659,1,0,4,1,1,0.2137766107235272,-0.38339937474368513,-0.22657600931991584,1
660,1,4,0,0,0,0.2137766107235272,-0.6560399187724919,-0.6185390950465756,1
661,1,1,1,1,1,2.0551791349148503,1.1161236174147517,0.622677343087847,1
662,1,1,0,1,0,-0.11504526859635192,-0.38339937474368513,-0.22657600931991584,0
663,0,2,0,1,1,1.6605928797309952,1.661404705472365,1.6679122383589395,1
664,1,0,2,0,1,-1.167275282419965,-0.7242000547796935,-1.0105021807732353,0
665,1,4,0,0,1,0.7398916176353337,-0.31523923873648346,-0.16124882836547255,1
666,0,3,5,0,1,-2.416798423835506,-2.360043318952534,-2.251718618907658,0
667,1,3,2,1,0,0.3453053624514788,0.36636212133553325,0.4920229811789603,1
668,1,2,4,1,0,-0.5753958996441827,-0.11075883071487846,-0.3572303712288024,0
669,1,2,0,1,0,-0.6411602755081585,-0.7923601907868952,-0.5532119140921323,0
670,0,3,3,1,0,1.792121631458947,2.070365521515575,2.059875324085599,1
671,0,2,4,1,1,0.4110697383154546,0.9116432093931467,1.2106219716778366,1
672,1,0,2,1,1,-0.11504526859635192,0.025561441299524888,-0.2919031902743591,0
673,1,1,5,1,1,-0.11504526859635192,-1.1331608708229035,-1.0105021807732353,0
674,1,3,0,1,1,-0.0492808927323761,-0.5197196467580885,-0.8145206379099055,0
675,0,1,3,0,0,-0.11504526859635192,0.36636212133553325,0.622677343087847,0
676,1,1,1,1,0,1.5948285038670194,1.1161236174147517,1.7985666002678262,1
677,1,3,4,1,0,0.674127241771358,0.36636212133553325,0.7533317049967335,1
678,0,3,5,1,1,-1.6276259134677957,-0.45155951075088685,-0.8145206379099055,0
679,0,2,4,0,0,-0.5753958996441827,-0.5878797827652902,-0.4225575521832457,0
